ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3305	"ENSMUSG00000034175"	"Rhbdd3"	chr11	+	5100384	5100587	5100396	5100587	5099747	5099898	3305	12,10,8	62,59,54	11,4,8	55,42,52	112	100	0.674173968737	1.0	0.147,0.131,0.117	0.152,0.078,0.121	0.015
3306	"ENSMUSG00000033096"	"Apmap"	chr2	-	150588902	150589122	150588902	150589019	150590032	150590125	3306	6,15,5	116,119,114	10,8,1	128,112,98	203	100	0.337399019504	1.0	0.025,0.058,0.021	0.037,0.034,0.005	0.009
3307	"ENSMUSG00000020230"	"Prmt2"	chr10	-	76208411	76208673	76208411	76208583	76209337	76209474	3307	42,34,32	176,141,169	55,36,49	211,222,207	190	100	0.972503021398	1.0	0.112,0.113,0.091	0.121,0.079,0.111	0.002
3309	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46062140	46062290	46062143	46062290	46061402	46061576	3309	4,1,2	13,18,17	3,0,7	10,11,13	103	100	0.27875908937	1.0	0.23,0.051,0.103	0.226,0.0,0.343	-0.062
3311	"ENSMUSG00000032478"	"Nme6"	chr9	+	109835269	109835414	109835317	109835414	109833195	109833295	3311	1,2,2	49,58,49	1,1,0	43,43,33	148	100	0.513411489791	1.0	0.014,0.023,0.027	0.015,0.015,0.0	0.011
3312	"ENSMUSG00000032478"	"Nme6"	chr9	+	109841926	109842087	109841961	109842087	109841475	109841515	3312	73,90,85	0,2,0	78,76,70	0,0,2	135	100	1	1.0	1.0,0.971,1.0	1.0,1.0,0.963	0.003
3313	"ENSMUSG00000018672"	"Copz2"	chr11	+	96855255	96855333	96855259	96855333	96854583	96854639	3313	327,316,289	3,0,3	276,257,333	4,3,4	104	100	0.730787087953	1.0	0.991,1.0,0.989	0.985,0.988,0.988	0.006
3315	"ENSMUSG00000028655"	"Mfsd2a"	chr4	-	122959269	122959401	122959269	122959398	122960940	122961188	3315	42,48,38	9,4,8	42,53,31	5,5,5	103	100	0.362994750818	1.0	0.819,0.921,0.822	0.891,0.911,0.858	-0.033
3316	"ENSMUSG00000054874"	"Pcnxl3"	chr19	-	5681431	5681574	5681431	5681553	5683306	5683412	3316	9,15,14	6,6,3	16,9,11	6,7,8	121	100	0.348633741697	1.0	0.554,0.674,0.794	0.688,0.515,0.532	0.096
3319	"ENSMUSG00000028152"	"Tspan5"	chr3	+	138896788	138896914	138896852	138896914	138894347	138894518	3319	117,132,109	22,14,18	120,123,155	20,13,17	164	100	0.423368577645	1.0	0.764,0.852,0.787	0.785,0.852,0.848	-0.027
331	"ENSMUSG00000004113"	"Cacna1b"	chr2	-	24718029	24718122	24718029	24718119	24719044	24719101	331	1,3,1	2,0,0	1,1,1	1,1,0	103	100	0.583496959706	1.0	0.327,1.0,1.0	0.493,0.493,1.0	0.114
3320	"ENSMUSG00000029017"	"Pmpcb"	chr5	+	21743378	21746090	21745977	21746090	21742757	21742956	3320	352,330,391	2,0,1	315,361,400	0,2,0	2699	100	0.567467968626	1.0	0.867,1.0,0.935	1.0,0.87,1.0	-0.023
3321	"ENSMUSG00000028484"	"Psip1"	chr4	-	83461870	83462553	83461870	83462473	83463594	83463713	3321	82,144,116	33,39,32	109,98,111	39,35,36	180	100	0.51191038571	1.0	0.58,0.672,0.668	0.608,0.609,0.631	0.024
3322	"ENSMUSG00000028484"	"Psip1"	chr4	-	83461870	83462473	83461870	83462174	83463594	83463713	3322	475,476,452	0,0,0	453,449,421	0,1,0	399	100	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
3323	"ENSMUSG00000028484"	"Psip1"	chr4	-	83461870	83462553	83461870	83462174	83463594	83463713	3323	524,581,536	0,0,0	523,512,496	0,1,0	479	100	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
3324	"ENSMUSG00000002320"	"Tm9sf1"	chr14	-	55637858	55638132	55637858	55638070	55640384	55640570	3324	290,298,317	0,1,0	301,336,298	1,0,0	162	100	1	1.0	1.0,0.995,1.0	0.995,1.0,1.0	0.0
3325	"ENSMUSG00000026812"	"Tsc1"	chr2	+	28672781	28672903	28672784	28672903	28672392	28672504	3325	2,0,0	48,45,72	0,0,0	47,33,35	103	100	1	1.0	0.039,0.0,0.0	0.0,0.0,0.0	0.013
3326	"ENSMUSG00000026812"	"Tsc1"	chr2	+	28675642	28675767	28675662	28675767	28675187	28675248	3326	4,5,4	54,35,28	3,6,2	31,32,35	120	100	0.98917644592	1.0	0.058,0.106,0.106	0.075,0.135,0.045	0.005
3327	"ENSMUSG00000026812"	"Tsc1"	chr2	+	28678951	28679118	28678966	28679118	28678161	28678205	3327	33,35,33	20,26,18	25,27,33	14,20,15	115	100	0.700332322619	1.0	0.589,0.539,0.615	0.608,0.54,0.657	-0.021
3328	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98374919	98375028	98374919	98375013	98380617	98380691	3328	248,277,248	0,3,3	246,263,270	2,0,4	115	100	1	1.0	1.0,0.988,0.986	0.991,1.0,0.983	0.0
3329	"ENSMUSG00000024906"	"Mus81"	chr19	-	5483634	5483763	5483634	5483665	5483929	5484025	3329	174,168,163	6,4,10	150,147,141	5,10,9	198	100	0.298829524746	1.0	0.936,0.955,0.892	0.938,0.881,0.888	0.025
3330	"ENSMUSG00000024906"	"Mus81"	chr19	-	5483107	5483221	5483107	5483191	5483454	5483558	3330	4,6,10	69,79,71	9,6,9	71,57,64	130	100	0.326723374601	1.0	0.043,0.055,0.098	0.089,0.075,0.098	-0.022
3332	"ENSMUSG00000000157"	"Itgb2l"	chr16	-	96426048	96426268	96426048	96426225	96426728	96426973	3332	4,3,6	0,0,0	5,2,2	0,1,0	143	100	1	1.0	1.0,1.0,1.0	1.0,0.583,1.0	0.139
3335	"ENSMUSG00000025466"	"Fuom"	chr7	-	140099469	140099706	140099469	140099622	140099878	140099952	3335	254,293,272	4,3,8	215,223,267	7,5,7	184	100	0.26427696227	1.0	0.972,0.982,0.949	0.943,0.96,0.954	0.015
3336	"ENSMUSG00000006050"	"Sra1"	chr18	-	36667790	36667899	36667790	36667893	36668651	36668848	3336	263,233,243	2,0,3	275,229,259	0,3,2	106	100	1	1.0	0.992,1.0,0.987	1.0,0.986,0.992	0.0
3337	"ENSMUSG00000027329"	"Spef1"	chr2	-	131171901	131172025	131171901	131171949	131172203	131172258	3337	48,41,74	1,0,1	64,40,55	1,1,1	176	100	0.304288917718	1.0	0.965,1.0,0.977	0.973,0.958,0.969	0.014
3338	"ENSMUSG00000038838"	"Vars2"	chr17	-	35660403	35660597	35660403	35660509	35660723	35660799	3338	1,0,1	68,71,54	1,0,1	75,62,51	188	100	1	1.0	0.008,0.0,0.01	0.007,0.0,0.01	0.0
3339	"ENSMUSG00000025504"	"Eps8l2"	chr7	+	141357241	141357691	141357542	141357691	141357046	141357135	3339	491,539,494	0,0,1	497,498,483	0,0,0	401	100	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
3340	"ENSMUSG00000027552"	"E2f5"	chr3	+	14600999	14601046	14601002	14601046	14588139	14588301	3340	0,3,1	57,72,89	1,0,1	54,70,75	103	100	1	1.0	0.0,0.039,0.011	0.018,0.0,0.013	0.006
3341	"ENSMUSG00000068206"	"Pick1"	chr15	+	79245289	79246111	79245977	79246111	79244854	79244908	3341	444,442,486	1,1,0	324,367,374	0,0,0	788	100	1	1.0	0.983,0.982,1.0	1.0,1.0,1.0	-0.012
3342	"ENSMUSG00000022439"	"Parvg"	chr15	+	84328761	84328966	84328863	84328966	84328294	84328359	3342	0,0,2	8,6,7	0,0,0	11,1,3	202	100	1	1.0	0.0,0.0,0.124	0.0,0.0,0.0	0.041
3343	"ENSMUSG00000040506"	"Ambra1"	chr2	+	91772290	91773747	91772710	91773747	91770910	91770977	3343	213,289,216	1,0,0	188,194,187	0,0,0	520	100	1	1.0	0.976,1.0,1.0	1.0,1.0,1.0	-0.008
3344	"ENSMUSG00000028795"	"Ccdc28b"	chr4	-	129620682	129620876	129620682	129620853	129620983	129621150	3344	185,181,179	26,29,15	167,143,172	23,21,16	123	100	0.898160652363	1.0	0.853,0.835,0.907	0.855,0.847,0.897	-0.001
3345	"ENSMUSG00000027710"	"Acad9"	chr3	+	36085413	36085542	36085488	36085542	36082108	36082228	3345	180,207,203	4,4,6	156,136,153	4,6,4	175	100	0.517582110857	1.0	0.963,0.967,0.951	0.957,0.928,0.956	0.013
3346	"ENSMUSG00000027710"	"Acad9"	chr3	+	36087719	36087799	36087759	36087799	36085413	36085542	3346	139,136,175	5,6,3	148,159,120	2,8,9	140	100	0.305658766644	1.0	0.952,0.942,0.977	0.981,0.934,0.905	0.017
334	"ENSMUSG00000012126"	"Ubxn11"	chr4	+	134109090	134109119	134109093	134109119	134108251	134108355	334	6,12,16	0,0,1	9,15,4	0,1,0	103	100	1	1.0	1.0,1.0,0.94	1.0,0.936,1.0	0.001
3352	"ENSMUSG00000023079"	"Gtf2ird1"	chr5	-	134357668	134359118	134357668	134357896	134360237	134360275	3352	696,664,684	1,0,0	630,576,561	0,0,1	1322	100	1	1.0	0.981,1.0,1.0	1.0,1.0,0.977	0.001
335	"ENSMUSG00000041769"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138870389	138870502	335	200,209,225	9,1,2	205,182,163	2,8,6	227	100	0.279743359917	1.0	0.907,0.989,0.98	0.978,0.909,0.923	0.022
3360	"ENSMUSG00000021706"	"Zfyve16"	chr13	-	92508121	92508346	92508121	92508291	92508890	92509046	3360	24,45,35	2,2,3	31,30,34	0,2,3	155	100	0.520352678233	1.0	0.886,0.936,0.883	1.0,0.906,0.88	-0.027
3362	"ENSMUSG00000032058"	"Ppp2r1b"	chr9	+	50891616	50891717	50891636	50891717	50883473	50883595	3362	10,16,15	0,0,0	18,5,15	0,1,0	120	100	1	1.0	1.0,1.0,1.0	1.0,0.806,1.0	0.065
3363	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26374491	26374564	26374491	26374560	26374642	26374747	3363	39,37,59	6,10,0	39,30,30	3,4,4	104	100	0.701213090014	1.0	0.862,0.781,1.0	0.926,0.878,0.878	-0.013
3364	"ENSMUSG00000029003"	"Mad2l2"	chr4	+	148145103	148145196	148145125	148145196	148144653	148144727	3364	238,232,244	22,20,13	243,262,220	14,13,18	122	100	0.324765370818	1.0	0.899,0.905,0.939	0.934,0.943,0.909	-0.014
3365	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116155367	116155518	116155459	116155518	116155062	116155146	3365	17,25,19	0,0,0	14,15,16	0,0,1	192	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.893	0.036
3367	"ENSMUSG00000011096"	"Akt1s1"	chr7	+	44853761	44853857	44853779	44853857	44852570	44852959	3367	4,2,2	198,215,213	4,0,3	220,224,219	118	100	1	1.0	0.017,0.008,0.008	0.015,0.0,0.011	0.002
3368	"ENSMUSG00000036826"	"Tmem149"	chr7	+	30567142	30567500	30567145	30567500	30566748	30566936	3368	20,26,30	0,2,1	17,17,28	0,2,0	103	100	0.683969611513	1.0	1.0,0.927,0.967	1.0,0.892,1.0	0.001
336	"ENSMUSG00000032344"	"Mb21d1"	chr9	-	78435440	78435727	78435440	78435683	78437302	78437522	336	0,1,0	1,1,0	0,0,0	0,2,2	144	100	1	1.0	0.0,0.41,NA	NA,0.0,0.0	0.205
3370	"ENSMUSG00000007817"	"Zmiz1"	chr14	+	25646716	25647007	25646734	25647007	25645658	25645857	3370	44,56,35	31,46,41	50,45,53	58,49,50	118	100	0.343739671267	1.0	0.546,0.508,0.42	0.422,0.438,0.473	0.047
3372	"ENSMUSG00000028411"	"Aptx"	chr4	-	40695376	40695423	40695376	40695418	40697216	40697353	3372	80,65,82	54,57,29	67,58,65	24,35,36	105	100	0.423524339389	1.0	0.585,0.521,0.729	0.727,0.612,0.632	-0.045
3373	"ENSMUSG00000034664"	"Itga2b"	chr11	-	102464939	102465357	102464939	102465151	102465496	102465550	3373	48,36,45	0,0,2	37,35,24	0,0,0	306	100	1	1.0	1.0,1.0,0.88	1.0,1.0,1.0	-0.04
3375	"ENSMUSG00000026201"	"Stk16"	chr1	+	75212599	75213006	75212885	75213006	75211924	75212144	3375	355,436,348	0,2,0	364,349,381	0,0,0	386	100	1	1.0	1.0,0.983,1.0	1.0,1.0,1.0	-0.006
3377	"ENSMUSG00000034799"	"Unc13a"	chr8	-	71637771	71637927	71637771	71637810	71639216	71639222	3377	2,4,4	2,0,0	1,1,6	0,1,1	217	100	0.551777055618	1.0	0.315,1.0,1.0	1.0,0.315,0.734	0.089
3378	"ENSMUSG00000006301"	"Tmbim1"	chr1	-	74289870	74290068	74289870	74289924	74290751	74290847	3378	25,25,31	412,421,385	34,26,31	434,452,519	244	100	0.921295345146	1.0	0.024,0.024,0.032	0.031,0.023,0.024	0.001
337	"ENSMUSG00000026959"	"Grin1"	chr2	-	25291180	25292484	25291180	25292128	25294437	25294548	337	144,156,128	3,0,2	171,117,156	0,0,1	456	100	0.409075902895	1.0	0.913,1.0,0.933	1.0,1.0,0.972	-0.042
3380	"ENSMUSG00000009555"	"Cdk9"	chr2	-	32710476	32710791	32710476	32710567	32712030	32712112	3380	355,360,409	207,169,164	351,358,372	206,165,191	324	100	0.496372670769	1.0	0.346,0.397,0.435	0.345,0.401,0.375	0.019
3382	"ENSMUSG00000062563"	"Cys1"	chr12	-	24665952	24666221	24665952	24666181	24666766	24666827	3382	11,16,17	6,5,10	9,15,23	12,8,6	140	100	0.671880435973	1.0	0.567,0.696,0.548	0.349,0.573,0.732	0.052
3384	"ENSMUSG00000035027"	"Map2k2"	chr10	+	81118976	81119160	81119108	81119160	81118151	81118229	3384	44,39,41	387,398,424	41,36,37	400,393,421	232	100	0.58206813157	1.0	0.047,0.041,0.04	0.042,0.038,0.036	0.004
3385	"ENSMUSG00000035027"	"Map2k2"	chr10	+	81121042	81121110	81121045	81121110	81119489	81119703	3385	100,113,99	215,241,212	111,125,148	259,246,249	103	100	0.492642119564	1.0	0.311,0.313,0.312	0.294,0.33,0.366	-0.018
3387	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3133071	3135542	3133071	3133207	3135653	3135830	3387	586,544,573	0,1,4	489,507,532	1,2,2	2435	100	0.568919212087	1.0	1.0,0.957,0.855	0.953,0.912,0.916	0.01
3388	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3134625	3135542	3134625	3134730	3135653	3135830	3388	405,370,393	0,0,1	347,330,343	0,1,1	912	100	1	1.0	1.0,1.0,0.977	1.0,0.973,0.974	0.01
3390	"ENSMUSG00000007613"	"Tgfbr1"	chr4	+	47393246	47393489	47393258	47393489	47383748	47383994	3390	10,13,11	7,6,12	23,13,22	20,11,9	112	100	0.888797677659	1.0	0.561,0.659,0.45	0.507,0.513,0.686	-0.012
3391	"ENSMUSG00000033416"	"1110038D17Rik"	chr10	-	75509591	75509833	75509591	75509704	75510031	75510123	3391	159,137,132	0,1,0	183,172,180	0,2,0	229	100	1	1.0	1.0,0.984,1.0	1.0,0.974,1.0	0.003
3395	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155643391	155643468	155643391	155643450	155644927	155645059	3395	3,0,1	375,348,376	1,2,3	313,329,349	118	100	1	1.0	0.007,0.0,0.002	0.003,0.005,0.007	-0.002
3396	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155650418	155650585	155650418	155650561	155653492	155653678	3396	347,381,347	9,3,9	310,352,356	8,6,11	124	100	0.446804657884	1.0	0.969,0.99,0.969	0.969,0.979,0.963	0.006
3397	"ENSMUSG00000041977"	"Arhgef11"	chr3	+	87710650	87711542	87711499	87711542	87709563	87709662	3397	11,4,13	69,83,77	14,4,5	72,64,45	949	100	1	1.0	0.017,0.005,0.017	0.02,0.007,0.012	0.0
3398	"ENSMUSG00000041977"	"Arhgef11"	chr3	+	87717420	87717520	87717423	87717520	87717029	87717174	3398	95,73,82	72,57,54	59,60,84	52,59,47	103	100	0.720512980941	1.0	0.562,0.554,0.596	0.524,0.497,0.634	0.019
339	"ENSMUSG00000038811"	"Gngt2"	chr11	+	95845031	95845140	95845050	95845140	95843811	95843895	339	5,8,4	8,12,9	4,2,6	7,5,11	119	100	0.796374981828	1.0	0.344,0.359,0.272	0.324,0.252,0.314	0.028
33	"ENSMUSG00000001750"	"Tcirg1"	chr19	-	3898547	3898875	3898547	3898638	3898979	3899119	33	371,292,305	1,0,2	297,281,310	0,0,0	337	100	1	1.0	0.991,1.0,0.978	1.0,1.0,1.0	-0.01
3400	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232691	30232823	30232749	30232823	30232481	30232536	3400	5,4,4	291,303,304	7,7,4	265,305,295	158	100	0.972513551236	1.0	0.011,0.008,0.008	0.016,0.014,0.009	-0.004
3401	"ENSMUSG00000026972"	"Arrdc1"	chr2	-	24926877	24927032	24926877	24926946	24927125	24927176	3401	275,309,337	2,0,1	267,314,272	0,0,1	186	100	1	1.0	0.987,1.0,0.995	1.0,1.0,0.993	-0.004
3402	"ENSMUSG00000026972"	"Arrdc1"	chr2	-	24926271	24926448	24926271	24926445	24926544	24926727	3402	91,135,105	4,5,3	91,101,111	8,1,5	103	100	0.600367983931	1.0	0.957,0.963,0.971	0.917,0.99,0.956	0.009
3406	"ENSMUSG00000031816"	"Mthfsd"	chr8	-	121104391	121104558	121104391	121104505	121105717	121105831	3406	16,9,17	2,4,5	13,11,10	5,3,4	153	100	0.520110547056	1.0	0.839,0.595,0.69	0.63,0.706,0.62	0.056
3407	"ENSMUSG00000031816"	"Mthfsd"	chr8	-	121104391	121104558	121104391	121104505	121105573	121105687	3407	29,32,31	115,90,96	21,24,16	70,83,62	153	100	0.659863372105	1.0	0.141,0.189,0.174	0.164,0.159,0.144	0.012
3408	"ENSMUSG00000029516"	"Cit"	chr5	+	116005781	116006091	116005784	116006091	115997673	115997853	3408	1,5,4	5,5,8	6,2,1	6,2,4	103	100	0.69482644564	1.0	0.163,0.493,0.327	0.493,0.493,0.195	-0.066
340	"ENSMUSG00000034842"	"Art3"	chr5	+	92405942	92405979	92405943	92405979	92404836	92404866	340	5,1,4	21,18,22	2,3,0	16,8,15	101	100	0.353471109611	1.0	0.191,0.052,0.153	0.11,0.271,0.0	0.005
3410	"ENSMUSG00000020865"	"Abcc3"	chr11	-	94359828	94359943	94359828	94359940	94361171	94361349	3410	5,8,3	4,0,6	8,2,5	3,2,2	103	100	0.849198433509	1.0	0.548,1.0,0.327	0.721,0.493,0.708	-0.016
3412	"ENSMUSG00000060601"	"Nr1h2"	chr7	-	44552696	44552757	44552696	44552754	44553578	44553708	3412	129,125,122	233,261,223	136,126,110	257,276,250	103	100	0.406327103288	1.0	0.35,0.317,0.347	0.339,0.307,0.299	0.023
3414	"ENSMUSG00000028470"	"Hint2"	chr4	-	43654512	43654614	43654512	43654585	43654715	43654820	3414	20,11,8	281,325,287	20,12,17	330,254,340	129	100	0.395473978728	1.0	0.052,0.026,0.021	0.045,0.035,0.037	-0.006
3415	"ENSMUSG00000028470"	"Hint2"	chr4	-	43654226	43654422	43654226	43654411	43654512	43654585	3415	9,11,17	295,316,278	18,8,18	294,287,300	111	100	0.451392962788	1.0	0.027,0.03,0.052	0.052,0.024,0.051	-0.006
3416	"ENSMUSG00000028470"	"Hint2"	chr4	-	43654715	43654820	43654715	43654790	43654905	43655046	3416	376,396,388	3,4,2	403,361,346	2,1,2	130	100	1	1.0	0.99,0.987,0.993	0.994,0.996,0.993	-0.004
3417	"ENSMUSG00000033852"	"Pla2g4b"	chr2	+	120031501	120031651	120031574	120031651	120031306	120031402	3417	11,12,10	13,14,20	7,9,6	16,5,7	173	100	0.78421898755	1.0	0.328,0.331,0.224	0.202,0.51,0.331	-0.053
3418	"ENSMUSG00000033852"	"Pla2g4b"	chr2	+	120034477	120034670	120034573	120034670	120032113	120032465	3418	7,12,11	0,0,1	5,4,5	1,0,2	196	100	0.624596642047	1.0	1.0,1.0,0.849	0.718,1.0,0.561	0.19
3419	"ENSMUSG00000040033"	"Stat2"	chr10	+	128283229	128283316	128283232	128283316	128283112	128283157	3419	0,4,4	50,58,55	2,3,1	45,54,49	103	100	0.64911964355	1.0	0.0,0.063,0.066	0.041,0.051,0.019	0.006
3420	"ENSMUSG00000032816"	"Igdcc4"	chr9	+	65126754	65126928	65126757	65126928	65125284	65125422	3420	19,9,17	26,27,24	14,9,12	28,19,18	103	100	0.847183088725	1.0	0.415,0.244,0.407	0.327,0.315,0.393	0.01
3424	"ENSMUSG00000020873"	"Slc35b1"	chr11	+	95386485	95386616	95386510	95386616	95385800	95385904	3424	117,119,91	68,64,49	129,91,113	66,47,54	125	100	0.527323029554	1.0	0.579,0.598,0.598	0.61,0.608,0.626	-0.023
3427	"ENSMUSG00000024201"	"Kdm4b"	chr17	+	56396203	56396382	56396221	56396382	56394789	56394889	3427	51,52,50	13,6,6	45,50,50	9,7,6	118	100	0.883199716419	1.0	0.769,0.88,0.876	0.809,0.858,0.876	-0.006
3429	"ENSMUSG00000052798"	"Nup107"	chr10	-	117789973	117790060	117789973	117790054	117790466	117790558	3429	32,59,41	0,0,0	35,40,48	0,1,1	106	100	1	1.0	1.0,1.0,1.0	1.0,0.974,0.978	0.016
3430	"ENSMUSG00000006215"	"Zbtb17"	chr4	+	141465523	141466107	141465976	141466107	141465348	141465436	3430	148,129,169	0,1,0	157,150,147	0,0,0	553	100	1	1.0	1.0,0.959,1.0	1.0,1.0,1.0	-0.014
3431	"ENSMUSG00000006215"	"Zbtb17"	chr4	+	141466347	141466557	141466398	141466557	141465976	141466107	3431	150,174,191	0,1,2	180,123,139	0,1,0	151	100	1	1.0	1.0,0.991,0.984	1.0,0.988,1.0	-0.004
3432	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	24917994	24918139	24917994	24918136	24923815	24923907	3432	72,75,60	12,21,13	60,74,53	10,11,13	103	100	0.414030649741	1.0	0.853,0.776,0.818	0.853,0.867,0.798	-0.024
3435	"ENSMUSG00000045679"	"Pqlc3"	chr12	-	16992277	16993573	16992277	16992319	16995613	16995671	3435	48,44,42	5,3,7	38,48,47	0,5,7	1354	100	0.424161621103	1.0	0.415,0.52,0.307	1.0,0.415,0.331	-0.168
3437	"ENSMUSG00000033540"	"Idua"	chr5	+	108680294	108680497	108680394	108680497	108680110	108680206	3437	100,77,72	16,10,12	38,39,65	10,5,11	200	100	0.613809970353	1.0	0.758,0.794,0.75	0.655,0.796,0.747	0.035
3440	"ENSMUSG00000063450"	"Syne2"	chr12	+	76024015	76024157	76024018	76024157	76023022	76023144	3440	7,7,12	88,85,92	8,3,12	90,72,97	103	100	0.784116966442	1.0	0.072,0.074,0.112	0.079,0.039,0.107	0.011
3441	"ENSMUSG00000063450"	"Syne2"	chr12	+	76107427	76107675	76107483	76107675	76105988	76106117	3441	11,21,11	156,155,160	11,14,19	161,165,192	156	100	0.774714837572	1.0	0.043,0.08,0.042	0.042,0.052,0.06	0.004
3449	"ENSMUSG00000028842"	"Eif2c3"	chr4	-	126346630	126346830	126346630	126346772	126347767	126347869	3449	37,31,42	0,0,0	29,23,36	0,0,1	158	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.958	0.014
3450	"ENSMUSG00000079557"	"March2"	chr17	-	33691514	33692203	33691514	33692153	33703012	33703208	3450	28,35,35	3,0,3	44,18,48	3,2,4	150	100	0.475605427474	1.0	0.862,1.0,0.886	0.907,0.857,0.889	0.032
3451	"ENSMUSG00000079557"	"March2"	chr17	-	33691514	33692203	33691514	33692153	33696036	33696246	3451	63,81,57	329,304,302	86,53,72	349,297,286	150	100	0.717077331191	1.0	0.113,0.151,0.112	0.141,0.106,0.144	-0.005
3455	"ENSMUSG00000078902"	"Gm14443"	chr2	-	175166254	175170460	175166254	175167159	175171594	175171655	3455	83,95,111	0,2,2	103,79,108	3,2,0	3401	100	0.625455932239	1.0	1.0,0.583,0.62	0.502,0.537,1.0	0.055
3457	"ENSMUSG00000005774"	"Rfx5"	chr3	+	94957781	94961349	94958249	94961349	94957096	94957298	3457	95,97,92	1,0,0	95,103,80	0,0,0	568	100	1	1.0	0.944,1.0,1.0	1.0,1.0,1.0	-0.019
3459	"ENSMUSG00000014778"	"Fhod1"	chr8	-	105337317	105337481	105337317	105337429	105337674	105337769	3459	7,7,10	39,36,24	10,7,3	43,30,45	152	100	0.289591912988	1.0	0.106,0.113,0.215	0.133,0.133,0.042	0.042
345	"ENSMUSG00000025499"	"Hras1"	chr7	-	141192130	141192340	141192130	141192290	141192441	141192620	345	8,13,22	311,355,314	16,11,13	316,267,331	150	100	0.896075648335	1.0	0.017,0.024,0.045	0.033,0.027,0.026	0.0
3460	"ENSMUSG00000020682"	"Mmp28"	chr11	-	83443758	83443926	83443758	83443896	83444210	83444360	3460	22,28,20	4,3,4	12,13,17	3,3,0	130	100	0.663104556105	1.0	0.809,0.878,0.794	0.755,0.769,1.0	-0.014
3461	"ENSMUSG00000020682"	"Mmp28"	chr11	-	83443758	83443896	83443758	83443854	83444210	83444360	3461	16,14,13	1,2,0	19,9,8	2,0,0	142	100	0.722003520777	1.0	0.918,0.831,1.0	0.87,1.0,1.0	-0.04
3462	"ENSMUSG00000020682"	"Mmp28"	chr11	-	83443758	83443926	83443758	83443854	83444210	83444360	3462	34,39,29	1,2,0	28,19,25	2,0,0	172	100	0.474525751542	1.0	0.952,0.919,1.0	0.891,1.0,1.0	-0.007
3463	"ENSMUSG00000020682"	"Mmp28"	chr11	-	83451659	83451839	83451659	83451739	83462747	83463071	3463	4,6,3	20,17,22	2,3,5	21,22,19	200	100	0.450192658691	1.0	0.091,0.15,0.064	0.045,0.064,0.116	0.027
3466	"ENSMUSG00000018727"	"Cpsf4l"	chr11	-	113702412	113702509	113702412	113702506	113703270	113703366	3466	0,0,0	14,9,4	1,1,0	16,13,12	103	100	1	1.0	0.0,0.0,0.0	0.057,0.069,0.0	-0.042
3468	"ENSMUSG00000018727"	"Cpsf4l"	chr11	-	113699835	113699982	113699835	113699913	113702412	113702509	3468	22,10,6	0,0,0	18,11,14	1,0,0	169	100	1	1.0	1.0,1.0,1.0	0.914,1.0,1.0	0.029
3469	"ENSMUSG00000028457"	"Atp8b5"	chr4	+	43271225	43271287	43271243	43271287	43267184	43267242	3469	0,0,1	5,12,8	0,0,0	2,3,1	118	100	1	1.0	0.0,0.0,0.096	0.0,0.0,0.0	0.032
346	"ENSMUSG00000026771"	"Spopl"	chr2	-	23544745	23544897	23544745	23544826	23545152	23545274	346	28,26,22	0,1,0	30,9,38	0,0,0	171	100	1	1.0	1.0,0.938,1.0	1.0,1.0,1.0	-0.021
3470	"ENSMUSG00000018995"	"Nars2"	chr7	+	97031545	97031583	97031550	97031583	97031337	97031436	3470	24,23,21	4,0,1	25,28,26	0,0,7	105	100	0.706287816568	1.0	0.851,1.0,0.952	1.0,1.0,0.78	0.008
3471	"ENSMUSG00000030889"	"Vwa3a"	chr7	+	120783968	120784164	120784055	120784164	120782589	120782734	3471	15,14,10	1,0,0	14,10,6	0,1,1	187	100	1	1.0	0.889,1.0,1.0	1.0,0.842,0.762	0.095
3472	"ENSMUSG00000002409"	"Dyrk1b"	chr7	+	28185713	28186029	28185833	28186029	28185295	28185436	3472	80,90,71	22,26,22	103,82,93	30,36,24	220	100	0.60522268836	1.0	0.623,0.611,0.595	0.609,0.509,0.638	0.024
