ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
740	"AT2G41150"	NA	chr2	+	17154892	17155026	17154892	17154995	17155097	17155327	740	0,2	6,0	0	5	80	49	0.194308396714	0.410575925324	0.0,1.0	0.0	0.5
1136	"AT5G22640"	"TIC100"	chr5	+	7529291	7530338	7529291	7530075	7530485	7530557	1136	6,16	568,536	14	130	312	49	0.197931167785	0.417185131163	0.002,0.005	0.017	-0.014
1292	"AT1G03620"	NA	chr1	-	905910	906023	905942	906023	905666	905784	1292	0,2	6,8	2	8	81	49	0.199106136082	0.418031108348	0.0,0.131	0.131	-0.066
670	"AT2G30990"	NA	chr2	-	13189832	13190458	13190322	13190458	13188795	13189762	670	7,29	14,8	17	5	539	49	0.199261494979	0.418031108348	0.043,0.248	0.236	-0.09
581	"AT4G14342"	NA	chr4	-	8254499	8254996	8254872	8254996	8253535	8253836	581	34,47	108,91	41	140	422	49	0.199932228787	0.418462804438	0.035,0.057	0.033	0.013
602	"AT2G41740"	"VLN2"	chr2	-	17417215	17417820	17417445	17417820	17416828	17416946	602	5,13	33,39	9	18	279	49	0.201454949165	0.419939429771	0.026,0.055	0.081	-0.041
715	"AT1G79950"	NA	chr1	+	30078554	30078639	30078554	30078608	30078739	30079203	715	18,27	76,103	10	21	80	49	0.20157092629	0.419939429771	0.127,0.138	0.226	-0.093
1088	"AT3G56320"	NA	chr3	-	20889045	20889218	20889149	20889218	20888378	20888707	1088	0,0	18,10	1	3	153	49	0.202788490426	0.421500326521	0.0,0.0	0.096	-0.096
1214	"AT1G49480"	"REM19"	chr1	-	18316033	18316861	18316308	18316861	18315228	18315622	1214	13,43	104,84	45	110	324	49	0.203651435695	0.42231864545	0.019,0.072	0.058	-0.013
522	"AT1G60505"	NA	chr1	-	22295612	22297374	22295633	22297374	22294361	22295139	522	2,3	7,10	3	3	70	49	0.205740748252	0.425670513625	0.167,0.174	0.412	-0.241
1103	"AT5G44110"	"ABCI21"	chr5	-	17755343	17755742	17755521	17755742	17755083	17755244	1103	1,10	25,24	5	51	227	49	0.207151289853	0.42760587355	0.009,0.083	0.021	0.025
563	"AT3G60250"	"CKB3"	chr3	-	22270992	22271158	22270995	22271158	22270269	22270844	563	89,63	70,68	12	18	52	49	0.2081748472	0.427821209045	0.545,0.466	0.386	0.12
595	"AT1G52370"	NA	chr1	+	19506355	19507175	19506355	19506522	19507381	19507449	595	170,211	1,1	228	0	702	49	0.208206321735	0.427821209045	0.922,0.936	1.0	-0.071
1221	"AT3G29644"	NA	chr3	-	11500666	11501419	11501158	11501419	11499624	11499687	1221	20,19	0,2	43	4	541	49	0.208764566877	0.427991139383	1.0,0.462	0.493	0.238
27	"AT1G16270"	NA	chr1	+	5562860	5563364	5562860	5563200	5563717	5566376	27	11,14	1,1	24	0	213	49	0.209689089059	0.428846791102	0.717,0.763	1.0	-0.26
707	"AT5G20300"	"TOC90"	chr5	-	6856212	6856340	6856217	6856340	6853415	6855810	707	3,4	28,22	2	36	54	49	0.21013492764	0.428846791102	0.089,0.142	0.048	0.067
1236	"AT2G17510"	"EMB2763"	chr2	-	7612961	7613066	7612997	7613066	7612561	7612687	1236	10,6	52,17	3	3	85	49	0.211245281006	0.429032028405	0.1,0.169	0.366	-0.231
565	"AT5G14740"	"BCA2"	chr5	+	4759095	4760053	4759095	4759213	4760524	4760588	565	13,31	51,53	42	148	889	49	0.211569805748	0.429032028405	0.014,0.031	0.015	0.007
574	"AT5G14740"	"BCA2"	chr5	+	4761960	4762070	4761960	4762066	4762217	4762615	574	3,4	51,25	24	177	53	49	0.21165580068	0.429032028405	0.052,0.129	0.111	-0.021
119	"AT5G13640"	"PDAT1"	chr5	+	4392936	4394161	4392936	4393974	4394799	4395022	119	5,0	18,10	6	17	236	49	0.212152178751	0.429071822193	0.055,0.0	0.068	-0.041
1135	"AT5G56250"	"HAP8"	chr5	-	22772601	22773021	22772801	22773021	22771741	22771986	1135	10,9	0,0	13	1	249	49	0.215732139486	0.435333913761	1.0,1.0	0.719	0.281
1244	"AT5G44290"	NA	chr5	-	17843414	17843806	17843432	17843806	17842764	17843307	1244	0,7	9,11	6	9	67	49	0.219084623125	0.441109979446	0.0,0.318	0.328	-0.169
110	"AT3G46210"	"RRP46"	chr3	-	16978583	16978892	16978781	16978892	16978383	16978502	110	40,59	3,2	36	4	247	49	0.220924510915	0.443107269102	0.726,0.854	0.641	0.149
1509	"AT1G12900"	"GAPA-2"	chr1	-	4393541	4393850	4393545	4393850	4393223	4393468	1509	1,2	461,391	9	441	53	49	0.221061293141	0.443107269102	0.002,0.005	0.019	-0.015
421	"AT4G30820"	NA	chr4	+	15006647	15006964	15006647	15006702	15007072	15007211	421	30,45	7,5	39	3	311	49	0.222596254114	0.445192508228	0.403,0.586	0.672	-0.178
464	"AT1G68820"	NA	chr1	+	25866794	25866882	25866794	25866864	25866961	25867031	464	4,19	37,15	17	20	67	49	0.223847197042	0.446701723587	0.073,0.481	0.383	-0.106
1307	"AT1G54217"	NA	chr1	-	20245374	20245455	20245400	20245455	20244995	20245059	1307	3,7	7,5	6	3	75	49	0.225854678363	0.448717904032	0.219,0.478	0.566	-0.217
331	"AT2G36360"	NA	chr2	-	15243286	15243517	15243415	15243517	15242903	15243208	331	19,23	6,2	26	2	178	49	0.225476731286	0.448717904032	0.466,0.76	0.782	-0.169
1550	"AT2G43920"	"HOL2"	chr2	-	18190428	18190691	18190560	18190691	18190253	18190340	1550	1,1	0,0	10	1	181	49	0.231362767445	0.458348696883	1.0,1.0	0.73	0.27
830	"AT1G79810"	"PEX2"	chr1	+	30019743	30020037	30019743	30020033	30020105	30020219	830	7,3	6,15	4	3	53	49	0.231720730091	0.458348696883	0.519,0.156	0.552	-0.215
342	"AT1G71900"	NA	chr1	+	27063520	27063797	27063520	27063626	27063958	27064530	342	1,21	2,3	14	2	220	49	0.233602130324	0.460245565965	0.1,0.609	0.609	-0.255
940	"AT4G32850"	"nPAP"	chr4	+	15853669	15853960	15853669	15853753	15854043	15854241	940	49,72	0,0	57	1	256	49	0.233702470718	0.460245565965	1.0,1.0	0.916	0.084
1343	"AT1G32190"	NA	chr1	-	11594627	11594664	11594632	11594664	11594171	11594408	1343	76,54	0,0	20	2	54	49	0.236371468427	0.464485418306	1.0,1.0	0.901	0.099
1008	"AT4G25880"	"APUM6"	chr4	+	13158571	13158760	13158571	13158743	13159055	13159382	1008	7,9	18,15	4	3	66	49	0.23887152072	0.468115784382	0.224,0.308	0.497	-0.231
268	"AT1G56070"	"LOS1"	chr1	-	20971305	20971742	20971665	20971742	20971074	20971111	268	19,33	201,174	38	202	409	49	0.239259178684	0.468115784382	0.011,0.022	0.022	-0.005
414	"AT2G26590"	"RPN13"	chr2	-	11314984	11315524	11315019	11315524	11314684	11314742	414	88,110	10,13	38	8	84	49	0.243620347789	0.475614561844	0.837,0.832	0.735	0.1
1168	"AT1G27630"	"CYCT1-3"	chr1	+	9611548	9612429	9611548	9611876	9612589	9612671	1168	387,458	9,11	488	7	602	49	0.248084771207	0.48171176466	0.778,0.772	0.85	-0.075
97	"AT2G43280"	NA	chr2	+	17989601	17989968	17989601	17989739	17990137	17990541	97	8,21	23,13	9	20	278	49	0.248349176447	0.48171176466	0.058,0.222	0.073	0.067
9	"AT1G54920"	NA	chr1	+	20473790	20473982	20473790	20473952	20474050	20474267	9	0,10	14,6	1	9	79	49	0.247397818611	0.48171176466	0.0,0.508	0.064	0.19
407	"AT3G09800"	NA	chr3	-	3008263	3008610	3008347	3008610	3007907	3007938	407	41,48	32,18	42	35	133	49	0.252801500828	0.489293227409	0.321,0.496	0.307	0.101
107	"AT3G66654"	"CYP21-4"	chr3	+	2087915	2088505	2087915	2088183	2088648	2088845	107	26,54	30,25	49	50	371	49	0.25683816735	0.494977196178	0.103,0.222	0.115	0.048
314	"AT5G06530"	"ABCG22"	chr5	-	1992642	1992921	1992850	1992921	1992206	1992442	314	7,11	98,59	10	51	257	49	0.256649872328	0.494977196178	0.013,0.034	0.036	-0.012
475	"AT1G27360"	"SPL11"	chr1	+	9500893	9501973	9500893	9501869	9502076	9502800	475	16,18	1,0	28	1	153	49	0.260495250668	0.500952405131	0.837,1.0	0.9	0.018
1359	"AT3G07010"	NA	chr3	-	2214570	2215971	2215905	2215971	2213734	2214377	1359	17,29	16,19	74	85	1384	49	0.263855556979	0.506332625333	0.036,0.051	0.03	0.013
1108	"AT3G02520"	"GRF7"	chr3	-	528078	528388	528257	528388	527438	527943	1108	4,11	19,12	6	24	228	49	0.266894655549	0.511074872328	0.043,0.165	0.051	0.053
519	"AT4G32990"	NA	chr4	+	15921978	15922195	15921978	15922048	15922305	15922389	519	4,4	15,8	4	4	196	49	0.270646831761	0.517159551136	0.062,0.111	0.2	-0.114
1125	"AT2G47760"	"ALG3"	chr2	-	19565932	19565993	19565936	19565993	19565481	19565849	1125	2,3	16,12	1	14	53	49	0.272664280892	0.518493871247	0.104,0.188	0.062	0.084
1388	"AT1G13880"	NA	chr1	+	4748872	4749201	4748872	4749046	4749591	4749747	1388	1,6	36,20	10	51	204	49	0.272553537068	0.518493871247	0.007,0.067	0.045	-0.008
161	"AT1G52380"	"NUP50A"	chr1	+	19508951	19509685	19508951	19509105	19509937	19511641	161	6,11	35,28	6	39	629	49	0.273073438857	0.518493871247	0.013,0.03	0.012	0.009
1396	"AT1G80270"	"PPR596"	chr1	+	30180906	30181077	30180906	30181053	30181231	30181293	1396	14,28	3,4	26	2	73	49	0.278041799155	0.526816040504	0.758,0.825	0.897	-0.106
169	"AT3G15680"	NA	chr3	+	5314816	5315295	5314816	5315081	5315400	5315840	169	3,10	63,70	2	51	263	49	0.280155742774	0.529706236337	0.009,0.026	0.007	0.01
1034	"AT5G47455"	NA	chr5	+	19251077	19251251	19251077	19251196	19251657	19252491	1034	25,20	74,57	35	75	104	49	0.282711930696	0.530661147959	0.137,0.142	0.18	-0.04
1146	"AT1G76510"	NA	chr1	-	28712733	28712965	28712756	28712965	28712102	28712510	1146	95,120	32,54	39	22	72	49	0.284198525907	0.530661147959	0.669,0.602	0.547	0.088
1203	"AT2G15860"	NA	chr2	-	6906073	6906663	6906452	6906663	6905387	6905929	1203	17,12	63,43	5	29	428	49	0.283954466118	0.530661147959	0.03,0.031	0.019	0.011
1503	"AT5G35360"	"CAC2"	chr5	+	13587557	13587637	13587557	13587633	13587787	13587834	1503	7,9	191,155	16	239	53	49	0.284075246088	0.530661147959	0.033,0.051	0.058	-0.016
281	"AT1G61040"	"VIP5"	chr1	+	22483103	22483637	22483103	22483354	22483764	22485969	281	32,38	15,14	20	13	332	49	0.282952910361	0.530661147959	0.239,0.286	0.185	0.077
489	"AT5G45140"	"NRPC2"	chr5	-	18257970	18258197	18258052	18258197	18257687	18257746	489	4,2	39,19	8	49	131	49	0.28349445288	0.530661147959	0.037,0.038	0.058	-0.021
1184	"AT5G53180"	"ATPTB2"	chr5	-	21569970	21570072	21569998	21570072	21569515	21569611	1184	1,2	175,175	4	88	77	49	0.287218077614	0.535188964498	0.004,0.007	0.028	-0.022
934	"AT1G02880"	"TPK1"	chr1	-	644141	644256	644159	644256	643876	643949	934	20,23	38,32	7	18	67	49	0.292183884976	0.543317141484	0.278,0.345	0.221	0.09
255	"AT3G19720"	"ARC5"	chr3	-	6853080	6853222	6853173	6853222	6852807	6852890	255	0,0	34,44	1	9	142	49	0.29303356985	0.543773634773	0.0,0.0	0.037	-0.037
1127	"AT1G48520"	"GATB"	chr1	+	17942103	17942176	17942103	17942172	17942264	17942381	1127	0,2	42,9	2	26	53	49	0.293704898343	0.543897959894	0.0,0.17	0.066	0.019
551	"AT4G32330"	"WDL5"	chr4	+	15608904	15609117	15608904	15609106	15609789	15610001	551	12,16	65,68	13	40	60	49	0.296315018347	0.547604756699	0.131,0.161	0.21	-0.064
1516	"AT1G14380"	"IQD28"	chr1	-	4921294	4921596	4921467	4921596	4920671	4920804	1516	1,2	7,6	2	2	222	49	0.3006480651	0.554473890553	0.031,0.069	0.181	-0.131
112	"AT3G46210"	"RRP46"	chr3	-	16978583	16978892	16978851	16978892	16978383	16978502	112	384,470	0,0	173	1	317	49	0.302205223578	0.554900223355	1.0,1.0	0.964	0.036
154	"AT4G34310"	NA	chr4	+	16418607	16418720	16418607	16418692	16418809	16419095	154	3,0	4,7	3	6	77	49	0.303962011238	0.554900223355	0.323,0.0	0.241	-0.079
159	"AT1G68010"	"HPR"	chr1	+	25494761	25494839	25494761	25494836	25494907	25495015	159	0,1	39,22	2	33	52	49	0.303816638657	0.554900223355	0.0,0.041	0.054	-0.034
359	"AT1G15410"	NA	chr1	+	5298323	5298386	5298323	5298339	5298572	5300293	359	1,2	0,2	3	0	96	49	0.303430054399	0.554900223355	1.0,0.338	1.0	-0.331
744	"AT1G79700"	NA	chr1	-	29991803	29991880	29991833	29991880	29990335	29990825	744	56,71	0,2	136	3	79	49	0.302371974511	0.554900223355	1.0,0.957	0.966	0.012
1465	"AT2G43760"	"MOCS2"	chr2	+	18132483	18132788	18132483	18132693	18133188	18134068	1465	3,2	7,8	7	13	144	49	0.314718643459	0.573374046788	0.127,0.078	0.155	-0.052
883	"AT3G58120"	"BZIP61"	chr3	-	21521665	21522092	21521965	21522092	21520973	21521437	883	3,4	5,3	17	14	349	49	0.317212624492	0.576750226349	0.078,0.158	0.146	-0.028
89	"AT5G13220"	"JAZ10"	chr5	+	4219934	4220045	4219934	4219992	4220462	4221077	89	11,15	0,0	17	1	102	49	0.319731767397	0.580158448906	1.0,1.0	0.891	0.109
87	"AT5G58140"	"PHOT2"	chr5	+	23524129	23524549	23524129	23524545	23524722	23525279	87	1,2	2,6	3	4	53	49	0.323643640658	0.586075003204	0.316,0.236	0.409	-0.133
605	"AT1G29120"	NA	chr1	+	10177613	10177784	10177613	10177782	10177860	10177958	605	0,0	7,10	1	7	51	49	0.324637159296	0.586693661378	0.0,0.0	0.121	-0.121
1326	"AT3G52260"	NA	chr3	-	19384455	19384525	19384459	19384525	19383915	19384000	1326	43,62	38,22	27	10	53	49	0.326584221829	0.588356158252	0.511,0.723	0.714	-0.097
80	"AT2G19110"	"HMA4"	chr2	+	8278788	8279178	8278788	8278980	8279474	8279691	80	4,7	11,9	12	14	247	49	0.326864532362	0.588356158252	0.067,0.134	0.145	-0.044
863	"AT2G34355"	NA	chr2	+	14496205	14496984	14496205	14496828	14497090	14497520	863	0,0	6,7	1	8	205	49	0.328843729883	0.590737239311	0.0,0.0	0.029	-0.029
1557	"AT1G16610"	"SR45"	chr1	-	5676107	5676319	5676281	5676319	5675494	5676006	1557	6,12	29,3	17	12	223	49	0.329813829261	0.591299693894	0.043,0.468	0.237	0.019
442	"AT4G12020"	"WRKY19"	chr4	+	7208343	7208563	7208343	7208416	7208915	7209032	442	43,45	1,1	17	0	196	49	0.334872789106	0.597987123404	0.915,0.918	1.0	-0.083
90	"AT4G25600"	"P4H12"	chr4	+	13060911	13061036	13060911	13061031	13061145	13061203	90	2,2	6,2	3	21	54	49	0.334222300719	0.597987123404	0.232,0.476	0.115	0.239
753	"AT1G70610"	"ABCB26"	chr1	+	26622658	26622797	26622658	26622786	26622940	26622983	753	6,17	10,3	9	10	60	49	0.338567350185	0.602194891633	0.329,0.822	0.424	0.152
973	"AT1G06190"	NA	chr1	-	1893738	1894194	1894032	1894194	1892230	1893626	973	4,10	23,10	13	20	343	49	0.337950932323	0.602194891633	0.024,0.125	0.085	-0.011
1420	"AT1G29400"	"ML5"	chr1	-	10294137	10294630	10294380	10294630	10293569	10293719	1420	2,4	1,5	9	6	292	49	0.3414070485	0.606048015089	0.251,0.118	0.201	-0.017
1568	"AT2G37080"	"ICR2"	chr2	-	15584420	15585302	15584945	15585302	15584037	15584111	1568	2,7	11,14	4	4	574	49	0.344005760825	0.609459025084	0.015,0.041	0.079	-0.051
1383	"AT5G53120"	"SPDS3"	chr5	+	21536108	21536312	21536108	21536231	21536550	21536655	1383	10,17	12,7	31	14	130	49	0.344811119614	0.609685673188	0.239,0.478	0.455	-0.097
271	"AT5G27540"	"MIRO1"	chr5	+	9722415	9722622	9722415	9722581	9722809	9723036	271	23,31	62,46	8	23	90	49	0.34588604134	0.609769116495	0.168,0.268	0.159	0.059
65	"AT2G30480"	NA	chr2	-	12988669	12989016	12988673	12989016	12988523	12988582	65	2,9	7,6	3	8	53	49	0.346213353921	0.609769116495	0.209,0.581	0.257	0.138
1399	"AT1G01800"	NA	chr1	+	293499	293756	293499	293752	294054	294120	1399	0,1	80,79	3	78	53	49	0.347233390198	0.610371193707	0.0,0.012	0.034	-0.028
71	"AT5G57060"	NA	chr5	+	23090100	23090496	23090100	23090286	23090626	23090675	71	1,6	14,14	4	7	259	49	0.348786629714	0.611906367919	0.013,0.075	0.098	-0.054
433	"AT2G45500"	NA	chr2	-	18752149	18752241	18752161	18752241	18752007	18752030	433	0,3	5,1	4	6	61	49	0.349498069381	0.611961600083	0.0,0.707	0.349	0.005
1356	"AT3G29160"	"KIN11"	chr3	-	11131808	11132105	11131956	11132105	11131317	11131513	1356	72,74	0,0	104	2	197	49	0.351995246633	0.615137324213	1.0,1.0	0.928	0.072
666	"AT1G53165"	"ATMAP4K	chr1	+	19817095	19817236	19817095	19817224	19817312	19817562	666	0,3	14,3	2	4	61	49	0.352777594604	0.61530975803	0.0,0.445	0.287	-0.064
1161	"AT3G02290"	NA	chr3	+	460170	460541	460170	460280	460661	460996	1161	5,7	3,3	2	2	310	49	0.357556836434	0.618502934703	0.209,0.269	0.136	0.103
1192	"AT2G02765"	NA	chr2	-	777400	777576	777463	777576	777250	777318	1192	12,36	11,10	24	7	112	49	0.360106153094	0.618502934703	0.323,0.612	0.6	-0.132
1283	"AT2G42520"	"RH37"	chr2	+	17704740	17705034	17704740	17704863	17705266	17706137	1283	2,5	43,50	3	15	220	49	0.359566503235	0.618502934703	0.01,0.022	0.043	-0.027
12	"AT5G62090"	"SLK2"	chr5	-	24938919	24939239	24939072	24939239	24937616	24938622	12	72,72	4,2	53	4	202	49	0.358110821311	0.618502934703	0.814,0.897	0.763	0.092
1477	"AT1G18690"	"XXT4"	chr1	+	6433516	6433688	6433516	6433670	6434161	6434239	1477	19,12	6,3	31	5	67	49	0.357598206119	0.618502934703	0.698,0.745	0.819	-0.097
443	"AT4G12020"	"WRKY19"	chr4	+	7208515	7208734	7208515	7208563	7208915	7209032	443	17,32	37,36	13	12	220	49	0.359238156622	0.618502934703	0.093,0.165	0.194	-0.065
455	"AT1G30270"	"CIPK23"	chr1	+	10655585	10655787	10655585	10655648	10655945	10656017	455	11,78	22,0	82	3	188	49	0.357721471742	0.618502934703	0.115,1.0	0.877	-0.32
507	"AT3G14120"	"NUP107"	chr3	+	4684417	4684631	4684417	4684559	4684716	4684877	507	5,6	19,24	6	13	121	49	0.360060291679	0.618502934703	0.096,0.092	0.157	-0.063
620	"AT4G32360"	"MFDR"	chr4	+	15622202	15622256	15622202	15622251	15622382	15622499	620	25,12	0,5	22	1	54	49	0.361359029682	0.619472622312	1.0,0.685	0.952	-0.109
82	"AT1G07570"	"APK1A"	chr1	-	2333073	2333262	2333167	2333262	2332613	2332930	82	3,11	30,24	10	25	143	49	0.362948234884	0.621014090106	0.033,0.136	0.121	-0.036
465	"AT3G55410"	NA	chr3	+	20541268	20541666	20541268	20541490	20541818	20543444	465	5,7	17,16	4	19	225	49	0.363845886161	0.621368686043	0.06,0.087	0.044	0.029
1253	"AT1G03310"	"ISA2"	chr1	+	813412	813604	813412	813581	813928	816812	1253	32,44	10,12	17	3	72	49	0.365899053966	0.622436718957	0.685,0.714	0.794	-0.095
1453	"AT2G32700"	"LUH"	chr2	+	13868274	13868443	13868274	13868386	13868631	13868681	1453	1,4	48,29	1	45	106	49	0.366074254868	0.622436718957	0.01,0.06	0.01	0.025
282	"AT1G61040"	"VIP5"	chr1	+	22483103	22483637	22483103	22483597	22483764	22485969	282	3,8	0,0	6	1	89	49	0.36654606783	0.622436718957	1.0,1.0	0.768	0.232
562	"AT5G57870"	"EIF(ISO)4G1"	chr5	+	23440763	23440871	23440763	23440859	23440961	23441171	562	60,74	8,11	74	7	61	49	0.370602549601	0.626959200453	0.858,0.844	0.895	-0.044
852	"AT2G43560"	"FKBP16-3"	chr2	-	18075156	18075498	18075348	18075498	18074824	18075081	852	3,10	105,54	0	128	241	49	0.370110109416	0.626959200453	0.006,0.036	0.0	0.021
1519	"AT3G13700"	NA	chr3	-	4492350	4493737	4492404	4493737	4492233	4492296	1519	1,3	22,25	1	50	103	49	0.371450036786	0.627193668051	0.021,0.054	0.009	0.028
803	"AT5G55100"	NA	chr5	-	22363849	22364235	22364074	22364235	22362891	22363626	803	111,195	7,5	167	4	274	49	0.37213490971	0.627193668051	0.739,0.875	0.882	-0.075
193	"AT3G07740"	"ADA2A"	chr3	-	2472380	2472583	2472401	2472583	2472186	2472252	193	8,2	2,2	7	1	70	49	0.372846778803	0.627218880229	0.737,0.412	0.831	-0.256
1344	"AT1G23950"	NA	chr1	-	8470683	8470897	8470698	8470897	8470351	8470602	1344	24,10	8,8	20	6	64	49	0.3743714491	0.628608776474	0.697,0.489	0.718	-0.125
1041	"AT1G65040"	"HRD1B"	chr1	-	24160443	24160768	24160608	24160768	24160267	24160340	1041	4,9	45,43	19	98	214	49	0.376615805618	0.630562157419	0.02,0.046	0.043	-0.01
1444	"AT2G28550"	"RAP2.7"	chr2	-	12226968	12227265	12227119	12227265	12226641	12226861	1444	0,1	89,50	2	5	200	49	0.377636669832	0.630562157419	0.0,0.005	0.089	-0.086
632	"AT3G52340"	"SPP2"	chr3	+	19406852	19407274	19406852	19407119	19407406	19407471	632	56,67	13,9	59	15	204	49	0.377430839008	0.630562157419	0.509,0.641	0.486	0.089
859	"AT1G65260"	"VIPP1"	chr1	+	24236087	24236622	24236087	24236467	24236839	24236949	859	4,4	70,70	9	111	204	49	0.378751249834	0.631252083057	0.014,0.014	0.019	-0.005
1139	"AT1G70580"	"GGAT2"	chr1	+	26612358	26612791	26612358	26612760	26613169	26613338	1139	30,44	0,0	68	1	80	49	0.382428773216	0.635029328218	1.0,1.0	0.977	0.023
683	"AT4G35790"	"PLDDELTA"	chr4	-	16958623	16958773	16958656	16958773	16958151	16958346	683	0,5	10,12	1	2	82	49	0.382099204966	0.635029328218	0.0,0.199	0.23	-0.131
1471	"AT5G47830"	NA	chr5	-	19374136	19374693	19374156	19374693	19372820	19373390	1471	9,17	36,40	5	22	69	49	0.384386357747	0.635933312449	0.151,0.232	0.139	0.052
297	"AT1G05850"	"CTL1"	chr1	-	1768262	1768837	1768547	1768837	1767729	1768151	297	20,21	177,148	51	331	334	49	0.384323285638	0.635933312449	0.016,0.02	0.022	-0.004
628	"AT5G04220"	"SYT3"	chr5	-	1157351	1157452	1157377	1157452	1157188	1157265	628	2,1	2,0	2	1	75	49	0.386184254914	0.63773546683	0.395,1.0	0.566	0.132
1500	"AT3G52560"	"UEV1D-4"	chr3	-	19495265	19495408	19495268	19495408	19494902	19495028	1500	100,97	501,432	112	454	52	49	0.390748419706	0.643485138785	0.158,0.175	0.189	-0.023
375	"AT3G27990"	NA	chr3	-	10393999	10396736	10396680	10396736	10393012	10393200	375	8,8	2,2	60	41	2730	49	0.391095967684	0.643485138785	0.067,0.067	0.026	0.041
1492	"AT5G49970"	"PPOX1"	chr5	+	20332398	20332486	20332398	20332469	20332560	20332656	1492	1,3	15,4	7	23	66	49	0.393366410764	0.646039725707	0.047,0.358	0.184	0.018
1423	"AT5G53860"	"emb2737"	chr5	+	21865931	21866027	21865931	21865996	21866132	21866231	1423	1,3	27,18	1	23	80	49	0.397853678242	0.651975546664	0.022,0.093	0.026	0.032
1574	"AT5G27840"	"TOPP8"	chr5	-	9863412	9863786	9863606	9863786	9862922	9863334	1574	12,9	5,0	31	9	243	49	0.398429500739	0.651975546664	0.326,1.0	0.41	0.253
1479	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	1479	1,8	11,7	4	4	100	49	0.400525754199	0.653031120977	0.043,0.359	0.329	-0.128
1579	"AT3G24760"	NA	chr3	+	9040013	9041280	9040013	9041269	9041572	9042093	1579	5,17	9,8	30	16	60	49	0.399948935182	0.653031120977	0.312,0.634	0.605	-0.132
1193	"AT5G55700"	"BAM4"	chr5	+	22552528	22552797	22552528	22552775	22553019	22553240	1193	2,1	25,13	0	6	71	49	0.406480105266	0.660346741407	0.052,0.05	0.0	0.051
452	"AT2G16900"	NA	chr2	-	7325493	7326317	7325885	7326317	7325250	7325411	452	15,19	23,15	34	29	441	49	0.406241722737	0.660346741407	0.068,0.123	0.115	-0.02
1098	"AT4G34265"	NA	chr4	+	16402616	16402780	16402616	16402735	16403454	16403823	1098	42,52	96,98	36	92	94	49	0.408850307018	0.662254670001	0.186,0.217	0.169	0.033
1576	"AT3G14415"	NA	chr3	+	4819687	4819772	4819687	4819754	4819884	4819947	1576	5,23	38,26	37	67	67	49	0.409126218356	0.662254670001	0.088,0.393	0.288	-0.047
1007	"AT3G33530"	NA	chr3	+	14090018	14090279	14090018	14090201	14090391	14090552	1007	0,48	11,3	17	8	127	49	0.413176102139	0.666413067966	0.0,0.861	0.451	-0.021
738	"AT1G29850"	NA	chr1	+	10449408	10449485	10449408	10449480	10449597	10449946	738	7,10	16,19	7	22	54	49	0.413138300995	0.666413067966	0.284,0.323	0.224	0.079
480	"AT5G06950"	"TGA2"	chr5	+	2152060	2152126	2152060	2152122	2152214	2152388	480	0,0	1,7	1	3	53	49	0.414434580391	0.667247088286	0.0,0.0	0.236	-0.236
997	"AT2G29890"	"VLN1"	chr2	+	12748698	12748987	12748698	12748921	12749111	12749278	997	0,1	44,32	1	20	115	49	0.417454036253	0.670908272549	0.0,0.013	0.021	-0.015
1004	"AT5G42870"	"PAH2"	chr5	-	17187281	17187811	17187296	17187811	17187127	17187201	1004	24,54	16,8	24	5	64	49	0.419202805929	0.671321219459	0.535,0.838	0.786	-0.1
1496	"AT1G09570"	"PHYA"	chr1	-	3099936	3100819	3100146	3100819	3097157	3099223	1496	2,0	1,1	1	6	259	49	0.419080905473	0.671321219459	0.275,0.0	0.031	0.107
642	"AT3G15970"	"NUP50B"	chr3	-	5410533	5411153	5411024	5411153	5408791	5410415	642	22,22	16,6	32	11	540	49	0.420003256725	0.67140840329	0.111,0.25	0.209	-0.028
594	"AT5G46290"	"KASI"	chr5	-	18774726	18774876	18774774	18774876	18774588	18774655	594	3,7	34,54	7	41	97	49	0.423160134801	0.675255534257	0.043,0.061	0.079	-0.027
629	"AT5G03455"	"CDC25"	chr5	+	863128	863569	863128	863267	863778	864176	629	3,6	11,13	10	52	351	49	0.429336454349	0.683898776839	0.037,0.061	0.026	0.023
1554	"AT5G18820"	"CPN60A2"	chr5	+	6273142	6273475	6273142	6273393	6273554	6273758	1554	0,7	3,0	6	1	131	49	0.430378299247	0.684347118944	0.0,1.0	0.692	-0.192
1018	"AT2G15530"	NA	chr2	+	6773916	6773992	6773916	6773983	6774083	6775826	1018	3,3	10,15	5	13	58	49	0.43321670963	0.687645570841	0.202,0.145	0.245	-0.072
402	"AT1G54360"	"TAF6B"	chr1	+	20291301	20291378	20291301	20291357	20291457	20291595	402	73,53	1,2	63	0	70	49	0.434844460638	0.689014110166	0.981,0.949	1.0	-0.035
422	"AT3G59640"	NA	chr3	+	22028648	22028878	22028648	22028834	22029058	22029364	422	1,4	16,10	8	34	93	49	0.44005138236	0.696039093364	0.032,0.174	0.11	-0.007
